date,ID_CASE,CROP,DEFICIT0,DEFICIT1,DEFICIT2,DEFICIT3,DEFICIT4,DEFICIT5,DEFICIT6,DEFICIT7,PREC_8,PREC_7,PREC_6,PREC_5,PREC_4,PREC_3,PREC_2,PREC_1,PREC0,PREC1,PREC2,PREC3,PREC4,PREC5,PREC6,PREC7
2021-01-28,M00492S227C1,FALLOW,0.6,3.4,-16.8,-20.8,-19.9,-12.6,-5.3,-0.0,3.2,10.2,35.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,5.6,0.4,0.0,0.2,0.9
2021-01-28,M00529S227C1,FALLOW,0.4,3.4,-14.3,-17.6,-16.5,-9.4,-2.2,0.3,2.8,4.7,24.2,8.1,0.0,0.0,0.0,0.0,0.0,0.0,19.1,4.7,0.2,0.0,0.2,1.2
2021-01-28,M00530S227C1,FALLOW,1.9,3.4,-15.0,-18.4,-17.3,-10.2,-2.9,-0.3,2.3,5.0,25.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,19.9,4.8,0.2,0.0,0.2,1.1
2021-01-28,M00855S227C1,FALLOW,2.9,3.6,-12.0,-20.5,-19.5,-12.2,-5.3,2.3,0.2,3.3,18.1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,16.9,10.0,0.4,0.0,0.1,0.0
2021-01-28,M00856S227C1,FALLOW,2.8,3.4,-10.3,-19.3,-18.4,-11.0,-4.4,0.1,0.3,2.5,16.1,6.7,0.2,0.0,0.0,0.0,0.0,0.0,14.9,10.5,0.4,0.0,0.1,0.0
2021-01-28,M00857S227C1,FALLOW,2.5,3.2,-8.7,-18.2,-17.4,-10.0,-3.3,2.3,0.3,1.9,14.0,6.3,0.5,0.0,0.0,0.0,0.0,0.0,13.0,10.9,0.4,0.0,0.2,0.0
2021-01-28,M00858S227C1,FALLOW,2.3,3.0,-7.0,-17.0,-16.3,-8.9,-3.0,2.1,0.2,1.8,13.0,5.9,1.3,0.0,0.0,0.0,0.0,0.0,11.0,11.4,0.5,0.0,0.2,0.0
2021-01-28,M00895S227C1,FALLOW,3.0,3.7,-11.1,-20.2,-19.2,-11.8,-4.5,1.8,0.2,2.0,14.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.6,0.4,0.0,0.1,0.0
2021-01-28,M00896S227C1,FALLOW,3.0,3.6,-8.9,-18.5,-17.6,-10.3,-2.6,2.1,0.4,1.6,12.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,13.7,11.0,0.4,0.0,0.1,0.0
2021-01-28,M00898S227C1,FALLOW,2.3,3.0,-6.2,-16.6,-15.9,-9.7,-3.1,0.7,0.2,1.7,13.9,6.0,1.1,0.0,0.0,0.0,0.0,0.0,10.2,11.8,0.4,0.0,0.1,0.0
2021-01-28,M00935S227C1,FALLOW,2.8,3.4,-10.4,-20.2,-19.2,-11.8,-5.2,1.8,0.2,1.5,12.8,5.5,0.2,0.0,0.0,0.0,0.0,0.0,15.0,11.3,0.4,0.0,0.1,0.0
2021-01-28,M00936S227C1,FALLOW,2.5,3.1,-8.3,-18.3,-17.5,-10.1,-2.9,2.2,0.3,1.7,14.3,6.1,0.4,0.0,0.0,0.0,0.0,0.0,12.5,11.5,0.4,0.0,0.1,0.0
2021-01-28,M00937S227C1,FALLOW,2.4,3.1,-6.7,-17.2,-16.3,-10.1,-3.1,0.7,0.3,1.6,14.2,5.9,0.6,0.0,0.0,0.0,0.0,0.0,10.8,11.9,0.3,0.0,0.1,0.0
2021-01-28,M00938S227C1,FALLOW,2.4,3.1,-5.7,-16.7,-16.1,-9.9,-3.8,2.5,0.1,1.7,15.1,5.6,1.3,0.0,0.0,0.0,0.0,0.0,9.8,12.3,0.6,0.0,0.1,0.0
2021-01-28,M00977S227C1,FALLOW,2.4,3.0,-6.0,-17.1,-16.4,-10.2,-3.3,2.5,0.1,1.4,14.0,5.1,1.5,0.0,0.0,0.0,0.0,0.0,10.1,12.4,0.5,0.0,0.1,0.0
2021-01-28,M00978S227C1,FALLOW,2.1,2.8,-5.0,-16.3,-15.8,-10.8,-4.0,2.3,0.0,1.0,11.1,4.4,1.6,0.0,0.4,0.0,0.0,0.0,8.8,12.6,0.6,0.0,0.1,0.0
2021-01-28,M01018S227C1,FALLOW,2.3,3.0,-3.9,-15.6,-15.2,-11.4,-4.4,1.9,0.0,0.8,9.1,3.9,1.7,0.0,0.3,0.0,0.0,0.0,7.8,13.0,0.7,0.0,0.1,0.0
2021-01-28,M01019S227C1,FALLOW,2.0,2.7,-3.3,-15.1,-14.8,-11.0,-4.6,1.7,0.0,0.8,9.0,3.8,1.8,0.0,0.5,0.0,0.0,0.0,6.9,13.1,0.8,0.0,0.1,0.0
2021-01-28,M01058S227C1,FALLOW,2.8,3.4,-2.8,-14.8,-14.5,-10.7,-4.7,1.7,0.0,0.6,6.0,3.3,1.9,0.0,0.0,0.0,0.0,0.0,7.1,13.2,0.8,0.0,0.1,0.0
2021-01-28,M01059S227C1,FALLOW,2.7,3.3,-2.1,-13.9,-13.7,-11.2,-4.5,1.7,0.0,0.8,8.7,4.0,2.3,0.0,0.0,0.0,0.0,0.0,6.2,13.1,0.8,0.0,0.1,0.0
2021-01-28,M01098S227C1,FALLOW,2.7,3.3,-2.6,-14.6,-14.3,-10.5,-4.8,1.6,0.0,0.6,5.4,3.2,1.9,0.0,0.0,0.0,0.0,0.0,6.7,13.3,0.8,0.0,0.1,0.0
2021-01-28,M01099S227C1,FALLOW,2.6,3.3,-1.8,-13.6,-13.5,-10.9,-4.5,1.7,0.0,0.8,8.1,4.0,2.6,0.0,0.0,0.0,0.0,0.0,5.9,13.0,0.9,0.0,0.1,0.0
2021-01-28,M01140S227C1,FALLOW,2.4,3.1,-1.0,-12.4,-12.7,-10.3,-4.5,1.7,0.0,1.1,11.8,4.9,4.4,0.0,0.0,0.0,0.0,0.0,4.8,12.6,1.2,0.0,0.1,0.0
2021-01-28,M01180S227C1,FALLOW,2.4,3.1,-0.6,-11.7,-12.0,-10.8,-3.8,2.1,0.0,0.7,9.1,4.5,5.1,0.0,0.0,0.0,0.0,0.0,4.4,12.2,1.3,0.0,0.0,0.0
2021-01-28,M01382S227C1,FALLOW,2.1,2.8,1.5,-6.7,-7.5,-6.3,0.4,1.3,0.0,0.0,7.1,7.1,8.4,0.0,0.0,0.0,0.0,0.0,2.0,9.1,1.5,0.0,0.1,0.0
2021-01-28,M01583S227C1,FALLOW,1.7,2.5,1.8,-3.2,-4.4,-3.5,-0.2,2.4,0.0,0.0,3.0,3.2,9.1,0.6,0.0,0.0,0.0,0.0,1.6,5.7,2.0,0.0,0.0,0.0
2021-01-28,M01623S227C1,FALLOW,2.6,3.2,2.6,-1.6,-2.8,-1.9,0.5,2.6,0.0,0.0,2.7,3.6,9.5,0.5,0.0,0.0,0.0,0.0,1.5,4.9,1.9,0.0,0.0,0.0
2021-01-28,M01624S227C1,FALLOW,1.6,2.7,1.6,-2.4,-4.0,-3.1,0.1,2.3,0.0,0.0,3.0,4.2,9.9,0.8,0.0,0.0,0.0,0.0,1.9,4.8,2.3,0.0,0.0,0.0
2021-01-28,M01663S227C1,FALLOW,15.8,16.5,16.0,12.3,11.1,12.0,12.8,13.7,0.0,0.0,1.6,2.7,9.0,0.6,0.0,0.0,0.0,0.0,1.3,4.4,1.9,0.0,0.0,0.0
2021-01-28,M01664S227C1,FALLOW,1.1,2.7,1.7,-1.8,-3.2,-2.3,-0.3,2.5,0.0,0.0,1.9,3.4,9.4,1.5,0.0,0.0,0.0,0.0,1.8,4.2,2.2,0.0,0.0,0.0
2021-01-28,M01747S227C1,FALLOW,0.4,2.7,-1.4,-4.5,-6.5,-4.4,-0.6,2.0,0.0,0.0,3.4,5.1,11.8,1.6,0.0,0.0,0.1,0.0,5.0,3.9,2.8,0.1,0.0,0.0
2021-01-28,M01788S227C1,FALLOW,0.7,2.5,-0.8,-4.2,-6.0,-4.1,-0.8,2.2,0.0,0.0,1.6,4.7,11.4,1.5,0.0,0.0,0.1,0.0,4.2,4.2,2.6,0.1,0.0,0.0
2021-01-28,M01789S227C1,FALLOW,1.1,2.5,0.0,-3.9,-5.8,-5.1,-1.4,1.9,0.0,0.0,2.3,5.4,10.3,2.1,0.0,0.0,0.1,0.0,3.3,4.7,2.7,0.2,0.0,0.0
2021-01-28,M01792S227C1,FALLOW,-3.3,1.4,-0.7,-5.8,-7.7,-7.1,-1.8,1.4,0.0,2.3,9.7,9.8,10.8,9.8,0.0,0.0,0.1,0.0,3.7,6.0,2.8,0.4,0.0,0.1
2021-01-28,M01828S227C1,FALLOW,1.0,2.5,-0.0,-3.4,-5.1,-4.4,-0.7,2.2,0.0,0.0,0.8,3.7,10.5,1.4,0.0,0.0,0.2,0.0,3.4,4.2,2.5,0.2,0.0,0.0
2021-01-28,M01830S227C1,FALLOW,1.6,2.6,1.4,-3.0,-4.8,-4.2,-0.8,1.9,0.0,0.9,1.7,4.4,7.7,2.3,0.0,0.0,0.1,0.0,2.0,5.2,2.6,0.3,0.0,0.1
2021-01-28,M01832S227C1,FALLOW,1.5,2.4,0.4,-4.8,-6.8,-6.3,-1.6,1.5,0.0,1.6,5.6,4.6,9.0,6.5,0.0,0.0,0.2,0.0,2.6,6.1,2.8,0.5,0.0,0.1
2021-01-28,M01868S227C1,FALLOW,1.0,2.5,1.1,-2.1,-3.8,-3.1,0.0,2.3,0.0,0.0,0.8,2.7,11.0,1.5,0.0,0.0,0.2,0.0,2.3,4.0,2.4,0.2,0.0,0.0
2021-01-28,M01869S227C1,FALLOW,0.9,2.6,1.5,-2.3,-3.9,-3.3,0.0,2.3,0.0,0.5,0.9,4.1,8.0,1.6,0.0,0.0,0.2,0.0,1.9,4.6,2.3,0.3,0.0,0.0
2021-01-28,M01870S227C1,FALLOW,1.5,2.6,1.6,-2.6,-4.3,-3.8,-0.4,2.1,0.0,0.7,1.4,4.0,7.3,2.4,0.0,0.0,0.2,0.0,1.8,5.0,2.5,0.4,0.0,0.0
2021-01-28,M01908S227C1,FALLOW,0.8,2.5,1.7,-1.3,-2.9,-2.2,-0.1,2.4,0.0,0.0,0.6,1.7,11.1,1.7,0.0,0.0,0.2,0.0,1.6,3.8,2.3,0.2,0.0,0.0
2021-01-28,M01909S227C1,FALLOW,1.2,2.5,2.0,-1.4,-3.0,-2.5,-0.3,2.3,0.0,0.1,1.7,2.9,9.7,2.6,0.0,0.0,0.2,0.0,1.3,4.2,2.3,0.3,0.0,0.0
2021-01-28,M01910S227C1,FALLOW,1.5,2.6,2.2,-1.9,-3.5,-3.0,-0.8,2.2,0.0,0.3,2.4,3.0,8.5,3.7,0.0,0.0,0.2,0.0,1.2,4.8,2.4,0.4,0.0,0.0
2021-01-28,M01951S227C1,FALLOW,1.7,2.5,2.4,-1.8,-3.3,-2.9,-0.7,2.3,0.0,0.0,1.9,1.4,8.6,4.9,0.0,0.0,0.2,0.0,0.9,5.0,2.2,0.5,0.0,0.0
2021-01-28,M01953S227C1,FALLOW,-2.2,1.9,0.8,-4.7,-6.1,-5.6,-0.1,2.0,0.0,0.0,5.6,2.5,8.7,10.0,0.0,0.0,0.2,0.3,1.8,6.4,2.2,0.5,0.0,0.1
2021-01-28,M01991S227C1,FALLOW,1.0,2.5,2.7,-1.3,-2.7,-2.4,-0.1,2.3,0.0,0.0,1.3,0.9,9.6,4.3,0.0,0.0,0.2,0.0,0.6,4.8,2.2,0.5,0.0,0.0
2021-01-28,M01992S227C1,FALLOW,1.1,2.5,2.4,-2.2,-3.7,-3.4,-1.1,2.2,0.0,0.0,2.3,1.3,8.4,7.1,0.0,0.0,0.1,0.1,0.9,5.3,2.4,0.5,0.0,0.0
2021-01-28,M01993S227C1,FALLOW,-2.4,1.9,1.3,-4.1,-5.5,-5.1,-1.6,2.2,0.0,0.0,5.8,2.0,9.9,9.5,0.2,0.0,0.1,0.3,1.3,6.2,2.2,0.5,0.0,0.0
2021-01-28,M02028S227C1,FALLOW,1.6,2.6,2.2,0.0,-0.9,-0.3,0.5,1.7,0.0,0.0,0.0,1.6,12.2,2.4,0.0,0.0,0.1,0.0,1.3,2.8,1.7,0.2,0.0,0.0
2021-01-28,M02030S227C1,FALLOW,1.1,2.6,2.9,-0.3,-1.5,-1.1,-0.1,2.6,0.0,0.0,0.7,0.9,12.4,2.8,0.0,0.0,0.1,0.0,0.6,3.9,1.9,0.4,0.0,0.0
2021-01-28,M02068S227C1,FALLOW,1.3,2.6,2.4,0.7,-0.2,0.3,1.1,2.0,0.0,0.0,0.0,2.2,12.8,2.7,0.0,0.0,0.1,0.0,1.0,2.4,1.6,0.2,0.0,0.0
2021-01-28,M02111S227C1,FALLOW,1.3,2.6,2.1,-0.4,-1.2,-0.9,0.1,1.7,0.0,0.0,0.9,0.2,11.8,5.5,0.0,0.0,0.1,0.1,1.3,3.2,1.5,0.4,0.0,0.0
2021-01-28,M02150S227C1,FALLOW,1.8,2.7,1.8,0.1,-0.4,-0.0,0.8,1.9,0.0,0.0,1.0,0.3,13.0,4.9,0.0,0.0,0.1,0.0,1.7,2.4,1.1,0.3,0.0,0.0
2021-01-28,M02151S227C1,FALLOW,0.7,2.5,1.6,-0.5,-0.9,-0.6,0.3,1.9,0.0,0.0,1.1,0.2,14.8,6.4,0.0,0.0,0.1,0.2,1.8,2.7,1.2,0.4,0.0,0.0
2021-01-28,M02190S227C1,FALLOW,1.7,2.5,1.8,0.2,-0.1,0.2,1.0,1.8,0.0,0.0,1.6,0.3,15.1,5.4,0.0,0.0,0.1,0.1,1.5,2.2,1.0,0.3,0.0,0.0
2021-01-28,M02191S227C1,FALLOW,0.5,2.5,1.5,-0.2,-0.5,-0.3,0.6,2.0,0.0,0.0,1.5,0.3,15.8,5.9,0.0,0.0,0.1,0.2,1.8,2.4,1.0,0.4,0.0,0.0
2021-01-28,M02192S227C1,FALLOW,-2.5,1.0,1.3,-0.8,-1.0,-0.6,1.3,2.4,0.0,0.0,2.4,0.1,15.9,8.2,0.0,0.0,0.1,0.3,1.8,2.8,0.9,0.4,0.0,0.0
2021-01-28,M02193S227C1,FALLOW,-7.2,-0.1,1.7,-1.5,-1.6,-1.4,0.8,2.2,0.0,0.0,3.7,0.1,16.3,11.2,0.0,0.0,0.1,0.3,1.2,3.9,0.9,0.5,0.0,0.0
2021-01-28,M02231S227C1,FALLOW,-0.2,2.1,1.3,-0.4,-0.8,-0.7,0.2,1.7,0.0,0.0,2.7,0.4,15.7,5.4,0.0,0.0,0.2,0.2,1.6,2.4,1.0,0.5,0.0,0.0
2021-01-28,M02232S227C1,FALLOW,-1.8,1.7,1.2,-0.8,-1.0,-0.8,0.2,2.1,0.0,0.0,4.4,0.0,15.2,6.9,0.0,0.0,0.2,0.3,1.8,2.6,0.9,0.5,0.0,0.0
2021-01-28,M02233S227C1,FALLOW,-4.8,1.2,1.6,-1.6,-1.6,-1.4,0.7,2.1,0.0,0.0,4.5,0.1,15.6,9.6,0.0,0.0,0.1,0.3,1.5,3.9,0.8,0.5,0.0,0.0
2021-01-28,M02272S227C1,FALLOW,-2.0,1.5,1.0,-1.0,-1.0,-1.0,-0.1,1.9,0.0,0.0,6.3,0.0,14.9,6.2,0.0,0.0,0.2,0.3,1.9,2.6,0.7,0.6,0.0,0.0
2021-01-28,M02273S227C1,FALLOW,-3.0,-0.0,1.0,-2.1,-1.9,-1.9,0.3,2.1,0.0,0.0,5.7,0.0,14.2,9.1,0.0,0.0,0.2,0.4,2.0,3.8,0.6,0.6,0.0,0.0
2021-01-28,M02313S227C1,FALLOW,-4.1,0.9,0.8,-2.2,-2.0,-2.1,1.0,1.9,0.0,0.0,6.2,0.4,15.1,9.7,0.0,0.0,0.2,0.5,2.2,3.7,0.5,0.7,0.0,0.0
2021-01-28,M02314S227C1,FALLOW,-4.2,1.4,0.8,-3.3,-3.0,-3.0,0.3,2.0,0.0,0.0,5.5,0.6,14.7,9.4,0.0,0.0,0.2,0.6,2.0,4.9,0.5,0.7,0.0,0.0
2021-01-28,M00210S228C1,FALLOW,3.3,4.1,-8.8,-12.8,-12.6,-9.7,-3.8,0.2,3.4,2.3,22.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,14.2,5.3,0.4,0.0,0.3,1.9
2021-01-28,M00248S228C1,FALLOW,-3.1,3.8,-7.3,-10.8,-10.6,-7.7,-2.2,0.2,3.7,4.0,30.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,12.2,4.6,0.4,0.0,0.3,1.9
2021-01-28,M00249S228C1,FALLOW,-0.8,4.0,-8.1,-12.2,-11.9,-9.0,-2.3,0.2,3.4,4.3,27.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,13.3,5.2,0.4,0.0,0.3,1.9
2021-01-28,M00250S228C1,FALLOW,1.0,4.1,-9.5,-13.8,-13.5,-10.6,-5.1,0.0,3.4,3.9,25.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,14.9,5.6,0.4,0.0,0.3,1.9
2021-01-28,M00251S228C1,FALLOW,-0.1,3.7,-10.6,-14.9,-14.6,-11.6,-4.9,0.3,3.6,4.6,26.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.7,0.4,0.0,0.4,1.8
2021-01-28,M00289S228C1,FALLOW,-4.7,3.4,-9.2,-13.1,-12.9,-9.4,-3.3,0.3,3.9,6.3,31.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,14.2,5.1,0.4,0.0,0.3,1.9
2021-01-28,M00290S228C1,FALLOW,-3.5,3.9,-10.6,-14.8,-14.6,-11.5,-4.8,0.5,3.7,6.6,31.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,15.8,5.6,0.4,0.0,0.3,1.7
2021-01-28,M00291S228C1,FALLOW,-3.8,3.7,-11.3,-15.6,-15.3,-12.2,-5.5,-0.1,4.1,7.6,31.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,16.5,5.7,0.4,0.0,0.3,1.7
2021-01-28,M00330S228C1,FALLOW,-7.1,0.6,-11.3,-15.4,-15.1,-11.6,-5.2,0.2,4.7,8.7,35.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,16.3,5.5,0.4,0.0,0.2,1.6
2021-01-28,M00331S228C1,FALLOW,-7.4,0.3,-12.1,-16.3,-15.9,-12.3,-6.0,-0.4,4.6,9.4,35.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,5.6,0.3,0.0,0.3,1.4
2021-01-28,M00369S228C1,FALLOW,-8.8,-0.9,-11.1,-14.9,-14.5,-10.9,-4.5,0.8,4.6,8.7,36.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,15.8,5.1,0.3,0.0,0.2,1.6
2021-01-28,M00370S228C1,FALLOW,-9.5,-1.4,-11.8,-15.8,-15.4,-11.8,-5.4,-0.0,4.9,10.2,37.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.4,0.3,0.0,0.2,1.6
2021-01-28,M00371S228C1,FALLOW,-9.3,-1.2,-12.5,-16.7,-16.3,-12.6,-6.3,-0.7,4.5,10.7,37.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,17.6,5.6,0.3,0.0,0.3,1.4
2021-01-28,M00409S228C1,FALLOW,-9.0,-1.1,-11.9,-15.7,-15.1,-11.5,-5.1,0.4,4.2,9.1,36.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.1,0.2,0.0,0.2,1.5
2021-01-28,M00410S228C1,FALLOW,-8.7,-2.0,-12.3,-16.3,-15.8,-12.2,-5.7,-0.2,4.6,10.6,37.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,17.2,5.4,0.2,0.0,0.2,1.5
2021-01-28,M00411S228C1,FALLOW,-9.1,-2.1,-12.8,-16.9,-16.5,-12.8,-6.5,-0.8,4.4,11.4,37.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.5,0.3,0.0,0.3,1.4
2021-01-28,M00450S228C1,FALLOW,-8.2,-0.5,-12.6,-16.4,-15.9,-12.3,-5.8,-0.2,3.8,9.7,35.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,17.6,5.2,0.2,0.0,0.2,1.4
2021-01-28,M00451S228C1,FALLOW,-9.1,-1.0,-13.3,-17.3,-16.8,-13.2,-6.8,-1.0,3.9,10.8,36.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,18.4,5.5,0.3,0.0,0.2,1.3
2021-01-28,M00489S228C1,FALLOW,-5.1,3.0,-13.1,-16.5,-16.0,-12.4,-6.0,-0.2,2.6,6.6,30.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,18.2,4.8,0.2,0.0,0.2,1.2
2021-01-28,M00529S228C1,FALLOW,-0.6,3.7,-13.8,-17.1,-16.5,-13.4,-6.6,-0.8,2.8,4.7,24.2,8.1,0.0,0.0,0.0,0.0,0.0,0.0,19.1,4.7,0.2,0.0,0.2,1.2
2021-01-28,M00571S228C1,FALLOW,-0.3,3.7,-17.2,-20.6,-19.9,-16.8,-9.9,-3.1,2.0,4.2,23.4,8.5,0.0,0.0,0.0,0.0,0.0,0.0,22.9,5.1,0.3,0.0,0.1,0.8
2021-01-28,M00572S228C1,FALLOW,-2.2,3.7,-17.6,-21.4,-20.8,-17.6,-10.6,-3.8,1.7,6.0,27.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,23.3,5.6,0.4,0.0,0.1,0.8
2021-01-28,M00611S228C1,FALLOW,-0.2,3.6,-18.1,-21.9,-21.1,-17.5,-11.0,-3.7,1.8,4.0,23.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,23.8,5.5,0.3,0.0,0.1,0.8
2021-01-28,M00612S228C1,FALLOW,-1.3,3.7,-16.7,-20.9,-20.3,-17.2,-10.2,-3.2,1.6,5.4,25.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.9,0.4,0.0,0.1,0.6
2021-01-28,M00617S228C1,FALLOW,-9.4,-1.3,-15.1,-21.1,-20.9,-17.1,-11.0,-3.3,2.3,15.9,34.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.7,0.8,0.0,0.5,0.5
2021-01-28,M01060S228C1,FALLOW,2.6,3.3,-1.5,-13.4,-13.7,-12.7,-8.2,-1.6,0.0,1.1,11.0,4.3,3.1,0.0,0.0,0.0,0.0,0.0,5.6,13.2,1.1,0.0,0.1,0.0
2021-01-28,M01061S228C1,FALLOW,2.4,3.0,-1.6,-13.4,-13.8,-12.8,-8.3,-1.7,0.0,1.5,11.9,4.2,3.9,0.0,0.0,0.0,0.0,0.0,5.3,13.2,1.1,0.0,0.1,0.0
2021-01-28,M01258S228C1,FALLOW,2.6,3.2,-1.0,-12.7,-12.6,-11.7,-7.1,-1.1,0.0,0.0,3.6,3.5,3.2,0.0,0.0,0.0,0.0,0.0,4.9,13.0,0.8,0.0,0.0,0.0
2021-01-28,M01297S228C1,FALLOW,2.7,3.2,-1.8,-14.2,-13.9,-12.9,-8.5,-1.7,0.0,0.0,3.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,5.8,13.7,0.7,0.0,0.1,0.0
2021-01-28,M01298S228C1,FALLOW,2.6,3.1,-0.8,-12.4,-12.4,-11.5,-7.1,-1.1,0.0,0.0,3.8,3.3,3.9,0.0,0.0,0.0,0.0,0.0,4.7,12.9,0.9,0.0,0.0,0.0
2021-01-28,M01300S228C1,FALLOW,2.5,3.1,0.8,-9.3,-9.7,-8.8,-7.1,0.0,0.0,0.0,5.1,4.9,7.4,0.0,0.0,0.0,0.0,0.0,2.9,11.2,1.2,0.0,0.0,0.0
2021-01-28,M01301S228C1,FALLOW,2.4,3.0,1.4,-8.0,-8.8,-7.9,-4.9,0.9,0.0,0.0,4.8,5.2,8.2,0.0,0.0,0.0,0.0,0.0,2.3,10.4,1.5,0.0,0.0,0.0
2021-01-28,M01501S228C1,FALLOW,2.3,2.9,1.5,-5.2,-6.0,-5.2,-3.7,1.5,0.0,0.0,3.9,5.0,7.9,0.0,0.0,0.0,0.0,0.0,2.1,7.6,1.5,0.0,0.1,0.0
2021-01-28,M01502S228C1,FALLOW,2.3,2.9,1.7,-4.7,-5.8,-5.0,-3.4,1.2,0.0,0.0,4.0,4.9,8.4,0.0,0.0,0.0,0.0,0.0,2.0,7.2,1.8,0.0,0.1,0.0
2021-01-28,M01541S228C1,FALLOW,4.0,4.5,3.3,-2.8,-3.7,-2.8,-2.3,1.5,0.0,0.0,3.1,4.4,8.4,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.5,0.0,0.1,0.0
2021-01-28,M01542S228C1,FALLOW,2.3,2.9,1.9,-3.9,-5.1,-4.2,-3.7,1.2,0.0,0.0,3.2,4.2,8.8,0.0,0.0,0.0,0.0,0.0,1.8,6.7,1.8,0.0,0.1,0.0
2021-01-28,M01543S228C1,FALLOW,2.1,2.8,2.0,-3.5,-4.9,-4.0,-3.5,1.0,0.0,0.0,3.7,4.4,9.0,0.3,0.0,0.0,0.0,0.0,1.6,6.3,2.0,0.0,0.1,0.0
2021-01-28,M01582S228C1,FALLOW,2.0,2.7,2.1,-2.9,-3.9,-3.1,-2.5,1.4,0.0,0.0,3.0,3.5,8.6,0.3,0.0,0.0,0.0,0.0,1.4,5.8,1.7,0.0,0.1,0.0
2021-01-28,M01583S228C1,FALLOW,1.8,2.7,1.9,-3.0,-4.4,-3.6,-2.8,1.3,0.0,0.0,3.0,3.2,9.1,0.6,0.0,0.0,0.0,0.0,1.6,5.7,2.0,0.0,0.0,0.0
2021-01-28,M01622S228C1,FALLOW,9.9,10.5,10.1,5.6,4.7,5.5,6.1,7.0,0.0,0.0,2.5,3.2,8.4,0.3,0.0,0.0,0.0,0.0,1.3,5.2,1.6,0.0,0.1,0.0
2021-01-28,M01623S228C1,FALLOW,1.6,2.7,2.1,-2.1,-3.3,-2.5,-1.8,1.4,0.0,0.0,2.7,3.6,9.5,0.5,0.0,0.0,0.0,0.0,1.5,4.9,1.9,0.0,0.0,0.0
2021-01-28,M01625S228C1,FALLOW,0.6,2.9,1.2,-2.7,-4.5,-3.7,-2.8,1.0,0.0,0.0,4.3,4.8,10.0,1.3,0.0,0.0,0.1,0.0,2.5,4.5,2.5,0.0,0.0,0.0
2021-01-28,M01706S228C1,FALLOW,-1.2,2.8,-0.3,-3.3,-5.4,-4.6,-2.8,0.9,0.0,0.0,4.0,4.1,11.5,1.6,0.0,0.0,0.1,0.0,4.0,3.7,2.8,0.0,0.0,0.0
2021-01-28,M01707S228C1,FALLOW,-1.3,2.8,-1.5,-4.7,-6.8,-5.9,-3.0,0.9,0.0,0.0,6.2,5.6,11.6,1.8,0.0,0.0,0.1,0.0,5.3,3.9,2.8,0.0,0.0,0.0
2021-01-28,M01747S228C1,FALLOW,-1.4,2.8,-1.2,-4.4,-6.5,-5.8,-3.1,0.8,0.0,0.0,3.4,5.1,11.8,1.6,0.0,0.0,0.1,0.0,5.0,3.9,2.8,0.1,0.0,0.0
2021-01-28,M01787S228C1,FALLOW,-1.1,2.8,-0.7,-3.8,-5.7,-5.0,-2.8,1.0,0.0,0.0,2.1,4.3,11.6,1.5,0.0,0.0,0.1,0.0,4.4,3.8,2.6,0.1,0.0,0.0
2021-01-28,M02150S228C1,FALLOW,-1.5,2.9,2.0,0.3,-0.2,0.2,1.0,2.0,0.0,0.0,1.0,0.3,13.0,4.9,0.0,0.0,0.1,0.0,1.7,2.4,1.1,0.3,0.0,0.0
2021-01-28,M02190S228C1,FALLOW,-3.6,2.7,2.0,0.4,0.0,0.3,1.1,2.0,0.0,0.0,1.6,0.3,15.1,5.4,0.0,0.0,0.1,0.1,1.5,2.2,1.0,0.3,0.0,0.0
